id,trx_dt,cust_id,prd_id,qty,total_price
3728,2022-11-05,39,24,1,4600
3729,2022-11-01,85,10,4,46000
3730,2022-11-02,93,5,1,3100
3731,2022-11-05,85,14,3,34200
3732,2022-11-04,19,12,4,45600
3733,2022-11-05,75,24,2,9200
3734,2022-11-04,51,19,3,90900
3735,2022-11-05,41,29,10,28000
3736,2022-11-04,10,19,1,30300
3737,2022-11-02,2,24,10,46000
3738,2022-11-01,36,4,2,6200
3739,2022-11-04,37,30,9,176400
3740,2022-11-01,35,13,8,91200
3741,2022-11-05,24,6,9,27900
3742,2022-11-04,64,13,10,114000
3743,2022-11-01,12,29,6,16800
3744,2022-11-02,83,16,5,45500
3745,2022-11-01,80,16,9,81900
3746,2022-11-04,70,24,5,23000
3747,2022-11-02,21,21,8,24000
3748,2022-11-01,37,13,5,57000
3749,2022-11-05,65,26,5,29000
3750,2022-11-01,2,26,8,46400
3751,2022-11-04,47,27,9,52200
3752,2022-11-05,91,29,3,8400
3753,2022-11-05,86,35,10,185000
3754,2022-11-03,96,33,7,206500
3755,2022-11-04,95,18,6,52200
3756,2022-11-01,52,3,5,15500
3757,2022-11-01,60,27,2,11600
3758,2022-11-01,85,24,5,23000
3759,2022-11-02,31,11,5,58000
3760,2022-11-05,53,22,9,27000
3761,2022-11-01,63,21,8,24000
3762,2022-11-05,36,18,3,26100
3763,2022-11-05,67,19,4,121200
3764,2022-11-01,33,35,9,166500
3765,2022-11-03,87,6,6,18600
3766,2022-11-01,82,21,6,18000
3767,2022-11-05,16,7,7,21700
3768,2022-11-02,41,19,6,181800
3769,2022-11-02,93,17,9,21600
3770,2022-11-02,4,32,5,111000
3771,2022-11-04,7,33,2,59000
3772,2022-11-04,63,30,6,117600
3773,2022-11-02,12,16,2,18200
3774,2022-11-05,48,4,9,27900
3775,2022-11-02,59,27,7,40600
3776,2022-11-05,19,28,10,58000
3777,2022-11-03,54,15,1,8600
3778,2022-11-04,2,3,2,6200
3779,2022-11-02,27,1,4,12400
3780,2022-11-04,78,28,2,11600
3781,2022-11-04,7,11,5,58000
3782,2022-11-03,98,11,10,116000
3783,2022-11-02,21,30,4,78400
3784,2022-11-05,63,18,8,69600
3785,2022-11-01,96,21,6,18000
3786,2022-11-02,49,9,7,77700
3787,2022-11-03,99,9,2,22200
3788,2022-11-01,29,1,3,9300
3789,2022-11-02,57,22,10,30000
3790,2022-11-03,59,20,5,97500
3791,2022-11-04,1,34,9,329400
3792,2022-11-01,15,18,7,60900
3793,2022-11-01,10,20,8,156000
3794,2022-11-04,83,27,6,34800
3795,2022-11-04,42,11,1,11600
3796,2022-11-01,22,2,10,31000
3797,2022-11-05,89,17,7,16800
3798,2022-11-03,23,18,5,43500
3799,2022-11-04,38,22,5,15000
3800,2022-11-05,15,13,8,91200
3801,2022-11-01,32,4,5,15500
3802,2022-11-01,13,24,6,27600
3803,2022-11-05,5,17,8,19200
3804,2022-11-02,6,25,8,36800
3805,2022-11-04,59,8,9,27900
3806,2022-11-04,86,23,3,31500
3807,2022-11-03,29,19,1,30300
3808,2022-11-01,30,34,9,329400
3809,2022-11-02,12,3,8,24800
3810,2022-11-04,7,12,10,114000
3811,2022-11-03,78,21,9,27000
3812,2022-11-01,91,19,10,303000
3813,2022-11-01,21,3,2,6200
3814,2022-11-03,16,29,8,22400
3815,2022-11-01,83,14,9,102600
3816,2022-11-02,18,3,3,9300
3817,2022-11-05,4,31,2,17800
3818,2022-11-05,48,29,3,8400
3819,2022-11-03,47,9,8,88800
3820,2022-11-05,46,33,1,29500
3821,2022-11-05,87,27,7,40600
3822,2022-11-04,94,3,2,6200
3823,2022-11-03,59,35,1,18500
3824,2022-11-03,1,23,4,42000
3825,2022-11-01,46,26,10,58000
3826,2022-11-02,33,35,7,129500
3827,2022-11-01,42,12,3,34200
3828,2022-11-03,72,23,8,84000
3829,2022-11-02,72,26,1,5800
3830,2022-11-04,7,34,1,36600
3831,2022-11-04,1,9,10,111000
3832,2022-11-01,92,14,6,68400
3833,2022-11-01,58,3,5,15500
3834,2022-11-05,73,4,3,9300
3835,2022-11-04,35,30,9,176400
3836,2022-11-05,91,24,6,27600
3837,2022-11-05,20,28,6,34800
3838,2022-11-02,56,9,7,77700
3839,2022-11-04,42,14,9,102600
3840,2022-11-01,45,4,7,21700
3841,2022-11-02,91,31,2,17800
3842,2022-11-02,22,29,5,14000
3843,2022-11-02,87,34,8,292800
3844,2022-11-04,55,19,9,272700
3845,2022-11-03,55,15,3,25800
3846,2022-11-05,10,17,3,7200
3847,2022-11-03,82,14,6,68400
3848,2022-11-04,50,1,1,3100
3849,2022-11-02,23,35,8,148000
3850,2022-11-05,56,20,8,156000
3851,2022-11-01,88,13,3,34200
3852,2022-11-02,36,5,2,6200
3853,2022-11-03,48,30,1,19600
3854,2022-11-01,87,14,10,114000
3855,2022-11-02,90,14,3,34200
3856,2022-11-05,30,18,1,8700
3857,2022-11-05,74,24,10,46000
3858,2022-11-05,10,16,9,81900
3859,2022-11-03,16,2,6,18600
3860,2022-11-01,35,10,2,23000
3861,2022-11-03,25,19,4,121200
3862,2022-11-03,42,4,10,31000
3863,2022-11-03,32,35,8,148000
3864,2022-11-04,53,14,7,79800
3865,2022-11-04,58,8,6,18600
3866,2022-11-05,60,30,4,78400
3867,2022-11-01,41,21,5,15000
3868,2022-11-03,21,30,7,137200
3869,2022-11-04,75,16,3,27300
3870,2022-11-02,56,11,3,34800
3871,2022-11-02,13,14,10,114000
3872,2022-11-05,68,4,7,21700
3873,2022-11-01,22,9,10,111000
3874,2022-11-02,23,34,5,183000
3875,2022-11-04,1,29,9,25200
3876,2022-11-01,27,19,6,181800
3877,2022-11-04,73,21,2,6000
3878,2022-11-02,66,20,2,39000
3879,2022-11-05,39,19,6,181800
3880,2022-11-03,80,9,10,111000
3881,2022-11-04,92,12,2,22800
3882,2022-11-05,20,32,5,111000
3883,2022-11-02,34,25,1,4600
3884,2022-11-04,25,32,9,199800
3885,2022-11-02,28,3,3,9300
3886,2022-11-01,13,20,3,58500
3887,2022-11-05,40,6,5,15500
3888,2022-11-03,44,8,1,3100
3889,2022-11-02,6,13,9,102600
3890,2022-11-04,47,16,4,36400
3891,2022-11-03,92,1,7,21700
3892,2022-11-03,96,33,8,236000
3893,2022-11-02,47,14,7,79800
3894,2022-11-03,22,29,9,25200
3895,2022-11-03,26,7,10,31000
3896,2022-11-03,59,3,1,3100
3897,2022-11-05,61,12,10,114000
3898,2022-11-05,26,15,10,86000
3899,2022-11-04,84,33,8,236000
3900,2022-11-04,53,26,4,23200
3901,2022-11-03,43,10,10,115000
3902,2022-11-03,90,12,3,34200
3903,2022-11-01,76,27,9,52200
3904,2022-11-03,31,32,6,133200
3905,2022-11-05,67,34,6,219600
3906,2022-11-04,35,35,8,148000
3907,2022-11-03,73,6,10,31000
3908,2022-11-02,62,15,1,8600
3909,2022-11-02,80,10,5,57500
3910,2022-11-05,48,20,4,78000
3911,2022-11-02,83,14,7,79800
3912,2022-11-04,27,3,3,9300
3913,2022-11-05,75,9,4,44400
3914,2022-11-04,55,23,1,10500
3915,2022-11-03,44,21,9,27000
3916,2022-11-02,60,2,1,3100
3917,2022-11-05,6,30,4,78400
3918,2022-11-02,25,30,6,117600
3919,2022-11-03,82,9,5,55500
3920,2022-11-04,48,8,10,31000
3921,2022-11-05,14,15,8,68800
3922,2022-11-01,97,11,4,46400
3923,2022-11-02,32,5,10,31000
3924,2022-11-04,82,22,3,9000
3925,2022-11-05,16,8,10,31000
3926,2022-11-04,33,6,8,24800
3927,2022-11-04,89,23,7,73500
3928,2022-11-03,55,27,3,17400
3929,2022-11-02,35,5,6,18600
3930,2022-11-05,40,2,6,18600
3931,2022-11-03,38,7,9,27900
3932,2022-11-01,31,4,3,9300
3933,2022-11-02,93,24,8,36800
3934,2022-11-05,49,24,5,23000
3935,2022-11-05,3,28,6,34800
3936,2022-11-03,84,4,5,15500
3937,2022-11-04,10,32,10,222000
3938,2022-11-05,3,5,3,9300
3939,2022-11-02,24,13,5,57000
3940,2022-11-01,90,33,5,147500
3941,2022-11-05,56,25,4,18400
3942,2022-11-03,17,28,4,23200
3943,2022-11-05,52,22,10,30000
3944,2022-11-01,69,15,3,25800
3945,2022-11-03,92,1,2,6200
3946,2022-11-01,78,16,5,45500
3947,2022-11-02,22,6,1,3100
3948,2022-11-01,38,9,6,66600
3949,2022-11-05,91,19,9,272700
3950,2022-11-04,68,31,2,17800
3951,2022-11-03,70,25,6,27600
3952,2022-11-05,87,12,5,57000
3953,2022-11-05,72,8,5,15500
3954,2022-11-02,34,31,3,26700
3955,2022-11-01,27,13,3,34200
3956,2022-11-02,46,11,8,92800
3957,2022-11-03,45,21,6,18000
3958,2022-11-03,14,1,7,21700
3959,2022-11-05,28,4,7,21700
3960,2022-11-05,9,27,4,23200
3961,2022-11-03,76,27,10,58000
3962,2022-11-01,27,33,7,206500
3963,2022-11-03,6,33,3,88500
3964,2022-11-05,25,14,2,22800
3965,2022-11-03,22,2,3,9300
3966,2022-11-01,62,20,9,175500
3967,2022-11-01,54,20,2,39000
3968,2022-11-02,63,34,4,146400
3969,2022-11-02,71,18,3,26100
3970,2022-11-05,9,31,4,35600
3971,2022-11-02,99,4,10,31000
3972,2022-11-03,48,21,5,15000
3973,2022-11-01,71,6,1,3100
3974,2022-11-01,35,9,1,11100
3975,2022-11-02,51,25,10,46000
3976,2022-11-03,69,13,9,102600
3977,2022-11-05,39,26,8,46400
3978,2022-11-03,84,9,6,66600
3979,2022-11-04,78,34,8,292800
3980,2022-11-05,19,29,8,22400
3981,2022-11-02,71,7,5,15500
3982,2022-11-03,14,18,10,87000
3983,2022-11-02,19,3,5,15500
3984,2022-11-05,96,26,8,46400
3985,2022-11-03,12,20,3,58500
3986,2022-11-05,48,9,1,11100
3987,2022-11-01,82,12,3,34200
3988,2022-11-03,22,32,9,199800
3989,2022-11-02,30,18,2,17400
3990,2022-11-02,27,3,7,21700
3991,2022-11-02,90,25,2,9200
3992,2022-11-02,55,13,5,57000
3993,2022-11-05,40,14,6,68400
3994,2022-11-01,49,2,10,31000
3995,2022-11-02,52,23,7,73500
3996,2022-11-05,39,14,2,22800
3997,2022-11-02,7,28,2,11600
3998,2022-11-04,50,23,5,52500
3999,2022-11-01,18,12,7,79800
4000,2022-11-02,86,29,3,8400
4001,2022-11-04,90,8,3,9300
4002,2022-11-03,35,13,7,79800
4003,2022-11-05,99,19,6,181800
4004,2022-11-01,5,16,9,81900
4005,2022-11-02,44,7,10,31000
4006,2022-11-02,82,1,1,3100
4007,2022-11-05,12,33,5,147500
4008,2022-11-02,70,16,5,45500
4009,2022-11-03,16,2,4,12400
4010,2022-11-05,68,29,8,22400
4011,2022-11-03,11,6,1,3100
4012,2022-11-05,72,18,7,60900
4013,2022-11-05,41,11,10,116000
4014,2022-11-02,95,35,6,111000
4015,2022-11-05,44,30,1,19600
4016,2022-11-03,56,11,5,58000
4017,2022-11-02,59,4,7,21700
4018,2022-11-03,27,31,6,53400
4019,2022-11-05,18,2,3,9300
4020,2022-11-04,85,10,2,23000
4021,2022-11-02,68,7,4,12400
4022,2022-11-03,36,14,10,114000
4023,2022-11-03,51,9,4,44400
4024,2022-11-05,62,8,7,21700
4025,2022-11-03,44,21,2,6000
4026,2022-11-02,28,18,6,52200
4027,2022-11-01,78,16,7,63700
4028,2022-11-02,83,5,7,21700
4029,2022-11-01,64,35,2,37000
4030,2022-11-04,1,12,8,91200
4031,2022-11-03,29,11,5,58000
4032,2022-11-04,56,6,3,9300
4033,2022-11-03,71,33,6,177000
4034,2022-11-05,68,22,7,21000
4035,2022-11-02,46,34,7,256200
4036,2022-11-05,37,29,8,22400
4037,2022-11-05,86,29,1,2800
4038,2022-11-05,92,14,4,45600
4039,2022-11-05,1,22,3,9000
4040,2022-11-03,79,14,4,45600
4041,2022-11-01,91,6,4,12400
4042,2022-11-02,9,24,3,13800
4043,2022-11-04,61,12,9,102600
4044,2022-11-04,72,28,9,52200
4045,2022-11-01,26,32,6,133200
4046,2022-11-02,50,27,9,52200
4047,2022-11-05,17,25,1,4600
4048,2022-11-01,75,5,2,6200
4049,2022-11-04,91,4,7,21700
4050,2022-11-02,18,25,8,36800
4051,2022-11-01,14,15,10,86000
4052,2022-11-01,78,6,4,12400
4053,2022-11-03,53,17,7,16800
4054,2022-11-02,66,23,3,31500
4055,2022-11-02,52,22,5,15000
4056,2022-11-03,74,28,1,5800
4057,2022-11-01,97,27,7,40600
4058,2022-11-01,60,25,8,36800
4059,2022-11-01,2,10,9,103500
4060,2022-11-03,69,31,2,17800
4061,2022-11-02,83,19,10,303000
4062,2022-11-03,20,16,4,36400
4063,2022-11-05,45,1,1,3100
4064,2022-11-01,32,26,8,46400
4065,2022-11-04,24,18,2,17400
4066,2022-11-04,58,32,2,44400
4067,2022-11-04,21,35,5,92500
4068,2022-11-02,43,15,5,43000
4069,2022-11-01,90,30,3,58800
4070,2022-11-01,32,21,7,21000
4071,2022-11-02,83,11,9,104400
4072,2022-11-02,16,2,4,12400
4073,2022-11-01,71,6,5,15500
4074,2022-11-01,13,35,1,18500
4075,2022-11-02,56,4,5,15500
4076,2022-11-01,28,29,9,25200
4077,2022-11-01,98,31,2,17800
4078,2022-11-03,90,6,8,24800
4079,2022-11-05,97,27,3,17400
4080,2022-11-03,21,3,1,3100
4081,2022-11-04,70,13,8,91200
4082,2022-11-05,87,6,4,12400
4083,2022-11-03,47,9,4,44400
4084,2022-11-02,80,31,2,17800
4085,2022-11-02,84,24,8,36800
4086,2022-11-01,54,13,4,45600
4087,2022-11-03,14,10,5,57500
4088,2022-11-04,50,19,1,30300
4089,2022-11-04,56,15,10,86000
4090,2022-11-04,68,30,6,117600
4091,2022-11-04,91,17,2,4800
4092,2022-11-03,10,15,3,25800
4093,2022-11-05,30,17,2,4800
4094,2022-11-05,69,29,1,2800
4095,2022-11-02,68,19,1,30300
4096,2022-11-05,34,33,6,177000
4097,2022-11-02,47,1,8,24800
4098,2022-11-03,69,31,2,17800
4099,2022-11-03,19,24,6,27600
4100,2022-11-01,68,19,1,30300
4101,2022-11-03,34,35,7,129500
4102,2022-11-03,50,3,3,9300
4103,2022-11-02,15,12,5,57000
4104,2022-11-04,34,24,9,41400
4105,2022-11-03,68,5,9,27900
4106,2022-11-03,7,11,9,104400
4107,2022-11-02,64,4,5,15500
4108,2022-11-05,100,6,6,18600
4109,2022-11-04,87,6,2,6200
4110,2022-11-04,4,11,5,58000
4111,2022-11-04,78,1,9,27900
4112,2022-11-05,20,21,10,30000
4113,2022-11-05,37,30,1,19600
4114,2022-11-04,39,33,8,236000
4115,2022-11-02,17,1,10,31000
4116,2022-11-01,80,11,8,92800
4117,2022-11-05,64,15,4,34400
4118,2022-11-03,37,10,1,11500
4119,2022-11-01,28,3,7,21700
4120,2022-11-04,4,18,3,26100
4121,2022-11-01,14,26,5,29000
4122,2022-11-05,68,27,1,5800
4123,2022-11-05,44,7,2,6200
4124,2022-11-01,74,31,1,8900
4125,2022-11-02,21,21,4,12000
4126,2022-11-02,46,12,10,114000
4127,2022-11-01,66,9,5,55500
4128,2022-11-04,5,24,6,27600
4129,2022-11-03,93,11,2,23200
4130,2022-11-05,11,17,10,24000
4131,2022-11-01,59,18,1,8700
4132,2022-11-01,45,21,5,15000
4133,2022-11-01,89,31,2,17800
4134,2022-11-02,29,25,10,46000
4135,2022-11-02,4,5,2,6200
4136,2022-11-01,11,31,2,17800
4137,2022-11-04,62,27,4,23200
4138,2022-11-02,37,15,2,17200
4139,2022-11-02,65,9,1,11100
4140,2022-11-03,24,3,9,27900
4141,2022-11-05,23,10,5,57500
4142,2022-11-05,9,14,7,79800
4143,2022-11-01,10,22,6,18000
4144,2022-11-04,80,17,9,21600
4145,2022-11-05,79,24,2,9200
4146,2022-11-02,65,25,10,46000
4147,2022-11-04,35,28,9,52200
4148,2022-11-01,87,11,7,81200
4149,2022-11-03,31,23,4,42000
4150,2022-11-02,32,30,10,196000
4151,2022-11-03,76,2,3,9300
4152,2022-11-02,17,14,3,34200
4153,2022-11-04,54,23,8,84000
4154,2022-11-02,42,33,7,206500
4155,2022-11-04,20,16,3,27300
4156,2022-11-02,51,4,5,15500
4157,2022-11-02,6,35,6,111000
4158,2022-11-01,71,9,9,99900
4159,2022-11-03,68,31,10,89000
4160,2022-11-01,28,28,8,46400
4161,2022-11-02,85,20,6,117000
4162,2022-11-03,39,25,8,36800
4163,2022-11-04,33,15,6,51600
4164,2022-11-01,25,3,3,9300
4165,2022-11-03,6,19,8,242400
4166,2022-11-04,26,10,7,80500
4167,2022-11-01,98,15,2,17200
4168,2022-11-05,77,11,9,104400
4169,2022-11-03,46,16,3,27300
4170,2022-11-01,52,22,6,18000
4171,2022-11-01,67,31,5,44500
4172,2022-11-05,26,19,7,212100
4173,2022-11-04,57,23,2,21000
4174,2022-11-03,4,25,9,41400
4175,2022-11-02,94,1,3,9300
4176,2022-11-03,11,5,1,3100
4177,2022-11-01,33,17,1,2400
4178,2022-11-02,29,7,7,21700
4179,2022-11-01,4,29,8,22400
4180,2022-11-01,55,28,10,58000
4181,2022-11-02,88,34,7,256200
4182,2022-11-04,78,21,6,18000
4183,2022-11-02,70,10,9,103500
4184,2022-11-01,78,9,1,11100
4185,2022-11-03,10,19,5,151500
4186,2022-11-02,94,35,2,37000
4187,2022-11-04,75,32,3,66600
4188,2022-11-03,34,6,7,21700
4189,2022-11-04,72,4,2,6200
4190,2022-11-05,89,24,1,4600
4191,2022-11-03,70,13,9,102600
4192,2022-11-01,39,33,10,295000
4193,2022-11-05,32,18,8,69600
4194,2022-11-02,35,27,10,58000
4195,2022-11-01,19,3,9,27900
4196,2022-11-01,2,21,10,30000
4197,2022-11-01,3,9,2,22200
4198,2022-11-03,64,24,3,13800
4199,2022-11-01,93,17,1,2400
4200,2022-11-01,63,5,7,21700
4201,2022-11-01,64,28,1,5800
4202,2022-11-03,75,21,9,27000
4203,2022-11-01,77,15,8,68800
4204,2022-11-04,66,1,7,21700
4205,2022-11-03,95,19,3,90900
4206,2022-11-01,68,25,8,36800
4207,2022-11-02,48,13,2,22800
4208,2022-11-03,45,5,5,15500
4209,2022-11-05,100,3,5,15500
4210,2022-11-02,26,28,8,46400
4211,2022-11-05,47,6,1,3100
4212,2022-11-01,62,1,10,31000
4213,2022-11-05,96,31,9,80100
4214,2022-11-01,34,4,6,18600
4215,2022-11-03,32,19,8,242400
4216,2022-11-01,9,23,7,73500
4217,2022-11-05,94,7,10,31000
4218,2022-11-01,93,34,9,329400
4219,2022-11-04,100,13,5,57000
4220,2022-11-05,85,5,8,24800
4221,2022-11-01,8,35,9,166500
4222,2022-11-02,92,23,2,21000
4223,2022-11-02,72,16,3,27300
4224,2022-11-04,34,24,1,4600
4225,2022-11-02,27,4,10,31000
4226,2022-11-04,30,20,2,39000
4227,2022-11-03,61,28,2,11600
4228,2022-11-01,100,26,8,46400
4229,2022-11-01,44,6,10,31000
4230,2022-11-03,57,28,4,23200
4231,2022-11-05,65,3,6,18600
4232,2022-11-03,16,20,8,156000
4233,2022-11-01,12,21,3,9000
4234,2022-11-05,5,27,4,23200
4235,2022-11-03,19,35,4,74000
4236,2022-11-02,2,25,4,18400
4237,2022-11-03,93,18,6,52200
4238,2022-11-05,73,12,5,57000
4239,2022-11-02,25,10,3,34500
4240,2022-11-01,4,34,5,183000
4241,2022-11-04,36,28,8,46400
4242,2022-11-03,25,12,3,34200
4243,2022-11-05,88,2,1,3100
4244,2022-11-02,84,19,6,181800
4245,2022-11-03,51,12,6,68400
4246,2022-11-04,14,34,8,292800
4247,2022-11-02,94,12,1,11400
4248,2022-11-01,99,31,2,17800
4249,2022-11-02,44,26,2,11600
4250,2022-11-01,60,35,2,37000
4251,2022-11-02,99,19,2,60600
4252,2022-11-03,67,4,4,12400
4253,2022-11-03,2,26,1,5800
4254,2022-11-01,80,13,3,34200
4255,2022-11-05,62,32,6,133200
4256,2022-11-02,55,28,2,11600
4257,2022-11-04,42,30,6,117600
4258,2022-11-04,50,20,6,117000
4259,2022-11-02,93,32,10,222000
4260,2022-11-04,100,27,6,34800
4261,2022-11-03,26,12,8,91200
4262,2022-11-02,24,23,1,10500
4263,2022-11-02,82,18,8,69600
4264,2022-11-05,70,1,4,12400
4265,2022-11-04,69,14,2,22800
4266,2022-11-04,5,16,2,18200
4267,2022-11-05,6,18,4,34800
4268,2022-11-04,14,27,7,40600
4269,2022-11-05,8,25,8,36800
4270,2022-11-03,6,29,9,25200
4271,2022-11-04,18,5,7,21700
4272,2022-11-04,56,21,7,21000
4273,2022-11-02,3,11,3,34800
4274,2022-11-02,59,17,9,21600
4275,2022-11-04,3,3,8,24800
4276,2022-11-03,97,29,8,22400
4277,2022-11-04,99,10,6,69000
4278,2022-11-05,25,34,8,292800
4279,2022-11-05,1,11,2,23200
4280,2022-11-04,30,26,6,34800
4281,2022-11-03,68,31,1,8900
4282,2022-11-04,32,9,8,88800
4283,2022-11-03,57,1,3,9300
4284,2022-11-03,14,18,9,78300
4285,2022-11-05,94,30,10,196000
4286,2022-11-01,14,26,1,5800
4287,2022-11-01,75,8,2,6200
4288,2022-11-01,38,26,10,58000
4289,2022-11-04,38,26,2,11600
4290,2022-11-02,39,5,10,31000
4291,2022-11-01,48,35,2,37000
4292,2022-11-05,33,15,9,77400
4293,2022-11-02,36,8,7,21700
4294,2022-11-02,62,2,3,9300
4295,2022-11-05,93,22,3,9000
4296,2022-11-02,35,29,7,19600
4297,2022-11-02,73,25,5,23000
4298,2022-11-01,77,12,1,11400
4299,2022-11-05,53,12,2,22800
4300,2022-11-04,51,31,6,53400
4301,2022-11-03,1,27,9,52200
4302,2022-11-04,78,14,9,102600
4303,2022-11-05,93,18,5,43500
4304,2022-11-02,27,23,7,73500
4305,2022-11-01,28,19,5,151500
4306,2022-11-05,37,26,9,52200
4307,2022-11-03,42,5,5,15500
4308,2022-11-04,76,16,8,72800
4309,2022-11-03,26,32,3,66600
4310,2022-11-03,87,7,8,24800
4311,2022-11-03,53,1,1,3100
4312,2022-11-03,5,19,1,30300
4313,2022-11-01,98,16,10,91000
4314,2022-11-04,2,19,1,30300
4315,2022-11-02,8,3,3,9300
4316,2022-11-03,40,13,7,79800
4317,2022-11-01,84,26,6,34800
4318,2022-11-01,49,4,7,21700
4319,2022-11-02,39,9,7,77700
4320,2022-11-02,34,19,8,242400
4321,2022-11-05,82,9,7,77700
4322,2022-11-03,15,4,2,6200
4323,2022-11-05,62,2,8,24800
4324,2022-11-04,35,19,7,212100
4325,2022-11-05,98,16,1,9100
4326,2022-11-02,100,25,3,13800
4327,2022-11-05,33,11,9,104400
4328,2022-11-04,8,19,10,303000
4329,2022-11-03,17,9,8,88800
4330,2022-11-04,72,16,8,72800
4331,2022-11-02,98,8,9,27900
4332,2022-11-04,84,34,10,366000
4333,2022-11-01,94,30,3,58800
4334,2022-11-04,86,23,2,21000
4335,2022-11-05,90,34,9,329400
4336,2022-11-03,32,19,8,242400
4337,2022-11-02,58,2,8,24800
4338,2022-11-05,1,4,6,18600
4339,2022-11-01,7,32,6,133200
4340,2022-11-05,98,11,10,116000
4341,2022-11-05,82,22,3,9000
4342,2022-11-04,31,2,3,9300
4343,2022-11-03,19,23,6,63000
4344,2022-11-01,81,10,7,80500
4345,2022-11-05,1,23,9,94500
4346,2022-11-03,63,33,8,236000
4347,2022-11-01,49,34,5,183000
4348,2022-11-04,93,34,8,292800
4349,2022-11-02,53,18,9,78300
4350,2022-11-05,31,25,6,27600
4351,2022-11-04,68,17,1,2400
4352,2022-11-03,23,10,8,92000
4353,2022-11-02,25,28,8,46400
4354,2022-11-05,14,29,10,28000
4355,2022-11-04,63,1,10,31000
4356,2022-11-02,57,23,10,105000
4357,2022-11-01,69,20,9,175500
4358,2022-11-01,24,24,2,9200
4359,2022-11-05,87,8,5,15500
4360,2022-11-04,6,31,9,80100
4361,2022-11-03,55,10,8,92000
4362,2022-11-04,87,8,7,21700
4363,2022-11-03,52,24,10,46000
4364,2022-11-04,69,22,10,30000
4365,2022-11-02,13,16,1,9100
4366,2022-11-03,40,21,3,9000
4367,2022-11-02,51,28,6,34800
4368,2022-11-04,31,6,4,12400
4369,2022-11-01,19,12,10,114000
4370,2022-11-04,57,4,6,18600
4371,2022-11-01,4,4,1,3100
4372,2022-11-03,82,8,7,21700
4373,2022-11-02,31,1,6,18600
4374,2022-11-03,37,17,7,16800
4375,2022-11-01,20,28,2,11600
4376,2022-11-01,19,19,2,60600
4377,2022-11-05,61,14,7,79800
4378,2022-11-04,43,31,3,26700
4379,2022-11-05,46,17,5,12000
4380,2022-11-02,43,5,6,18600
4381,2022-11-02,78,27,9,52200
4382,2022-11-01,32,18,8,69600
4383,2022-11-01,48,10,1,11500
4384,2022-11-05,38,28,4,23200
4385,2022-11-03,98,16,9,81900
4386,2022-11-03,74,11,2,23200
4387,2022-11-04,55,12,6,68400
4388,2022-11-05,82,28,8,46400
4389,2022-11-03,26,15,9,77400
4390,2022-11-04,55,6,7,21700
4391,2022-11-01,5,35,5,92500
4392,2022-11-02,30,24,4,18400
4393,2022-11-05,79,24,9,41400
4394,2022-11-05,4,16,4,36400
4395,2022-11-01,61,33,7,206500
4396,2022-11-01,6,15,4,34400
4397,2022-11-03,19,25,7,32200
4398,2022-11-05,9,32,8,177600
4399,2022-11-01,22,30,9,176400
4400,2022-11-04,75,21,3,9000
4401,2022-11-05,64,26,2,11600
4402,2022-11-01,86,32,3,66600
4403,2022-11-04,57,29,7,19600
4404,2022-11-05,42,19,9,272700
4405,2022-11-01,9,29,8,22400
4406,2022-11-04,27,20,3,58500
4407,2022-11-02,17,29,10,28000
4408,2022-11-05,19,1,8,24800
4409,2022-11-03,57,8,7,21700
4410,2022-11-03,58,29,3,8400
4411,2022-11-01,35,6,7,21700
4412,2022-11-03,56,15,4,34400
4413,2022-11-01,10,1,9,27900
4414,2022-11-02,73,31,10,89000
4415,2022-11-02,35,9,9,99900
4416,2022-11-02,93,19,7,212100
4417,2022-11-04,27,5,10,31000
4418,2022-11-04,89,14,7,79800
4419,2022-11-03,51,30,9,176400
4420,2022-11-03,66,10,1,11500
4421,2022-11-01,89,16,2,18200
4422,2022-11-05,54,3,10,31000
4423,2022-11-05,94,9,6,66600
4424,2022-11-04,24,33,3,88500
4425,2022-11-05,46,16,9,81900
4426,2022-11-01,21,23,1,10500
4427,2022-11-02,87,10,3,34500
4428,2022-11-03,76,22,9,27000
4429,2022-11-01,17,13,4,45600
4430,2022-11-04,13,17,6,14400
4431,2022-11-04,36,25,6,27600
4432,2022-11-05,68,13,8,91200
4433,2022-11-01,90,28,1,5800
4434,2022-11-01,34,24,10,46000
4435,2022-11-05,37,16,3,27300
4436,2022-11-02,61,26,2,11600
4437,2022-11-04,2,28,3,17400
4438,2022-11-01,55,33,10,295000
4439,2022-11-02,3,24,4,18400
4440,2022-11-04,81,2,2,6200
4441,2022-11-01,78,23,1,10500
4442,2022-11-02,42,28,5,29000
4443,2022-11-05,68,25,1,4600
4444,2022-11-03,22,22,8,24000
4445,2022-11-01,98,9,3,33300
4446,2022-11-01,70,24,3,13800
4447,2022-11-04,36,30,6,117600
4448,2022-11-03,12,3,7,21700
4449,2022-11-04,75,29,3,8400
4450,2022-11-04,76,20,8,156000
4451,2022-11-05,2,17,5,12000
4452,2022-11-03,84,24,5,23000
4453,2022-11-02,93,27,3,17400
4454,2022-11-03,56,18,6,52200
4455,2022-11-05,76,3,2,6200
4456,2022-11-03,85,11,2,23200
4457,2022-11-01,85,6,8,24800
4458,2022-11-03,57,25,8,36800
4459,2022-11-03,78,13,6,68400
4460,2022-11-04,58,20,4,78000
4461,2022-11-04,84,20,8,156000
4462,2022-11-05,49,17,3,7200
